book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
2702,218,9,13189,176,4,43,2010,19,7
1402,273,7,11768,635,8,2,2018,182,7
636,129,3,13567,690,10,6,2015,19,3
523,144,8,6947,618,5,25,2001,17,1
837,76,10,3412,335,4,35,2011,181,2
66,167,3,26340,101,3,30,2014,25,2
1990,57,3,23482,422,5,2,2011,133,2
1283,336,7,25479,557,10,5,2005,6,5
1141,161,5,19965,128,10,31,2009,6,3
512,191,7,26225,326,10,13,2020,41,7
2993,66,4,29043,613,7,47,2003,95,3
1343,73,2,27937,457,7,36,2011,71,5
512,391,6,28410,144,10,16,2018,1,7
956,178,6,8237,458,10,23,2006,97,7
1797,177,8,29007,330,3,9,2017,42,7
582,92,7,9011,102,3,12,2021,55,6
2173,294,4,22863,453,10,11,2012,60,7
190,143,3,13093,466,2,48,2002,125,7
876,200,10,2900,370,6,10,2000,61,2
2936,81,8,20948,554,3,37,2014,34,6
2721,433,3,6977,627,5,1,2014,73,6
2333,182,10,16484,195,9,5,2015,71,3
192,63,2,27331,332,5,11,2015,185,7
737,348,3,1841,363,10,30,2011,42,3
1676,362,8,8633,463,9,26,2005,45,4
1907,325,8,23118,470,8,31,2016,180,1
1919,312,5,919,623,10,19,2017,173,6
2931,314,2,16100,557,7,8,2013,194,4
852,296,7,24795,275,3,49,2012,124,4
2670,258,1,11742,625,6,47,2011,84,6
877,270,10,11881,484,3,34,2010,119,5
1038,134,2,4062,397,9,27,2011,69,3
1135,236,5,9355,500,6,42,2003,150,4
2266,406,10,3159,480,4,26,2016,80,6
959,357,6,24287,379,8,13,2008,28,1
2497,409,1,117,639,9,39,2015,177,4
174,69,7,7130,107,5,24,2020,80,4
1953,22,5,29169,545,10,17,2007,103,3
2977,109,3,16350,254,7,28,2007,196,5
809,57,10,29432,305,10,27,2015,88,6
839,127,8,8422,110,5,33,2000,12,7
1421,58,2,9324,280,7,15,2017,87,6
1195,60,9,29470,612,8,14,2020,148,1
1587,262,6,21101,396,5,24,2015,76,6
2939,86,9,17975,388,8,26,2006,5,3
2577,363,10,15252,254,5,30,2021,136,1
1020,277,10,25807,272,1,50,2013,101,4
370,191,9,19877,144,10,20,2021,198,2
1800,312,10,12147,401,3,41,2015,162,3
1472,209,5,554,662,5,22,2016,78,3
1360,48,8,22422,422,8,5,2021,85,2
634,186,8,25658,582,8,18,2002,95,3
1600,227,6,6010,686,4,41,2017,30,7
810,151,5,24189,532,3,34,2020,105,4
2190,331,2,13587,515,1,3,2014,14,6
1357,4,4,20713,172,3,6,2019,10,1
1033,259,1,28301,390,1,4,2014,19,2
1878,326,7,29048,477,6,38,2018,63,3
1206,207,8,1909,676,1,11,2017,122,1
2310,372,9,16412,312,4,19,2014,5,5
720,88,7,3272,495,8,18,2015,117,3
1780,224,4,17285,655,7,33,2018,12,1
897,410,4,23912,364,2,14,2010,71,5
2846,130,5,19669,346,9,20,2013,106,2
561,228,10,172,392,7,42,2003,56,1
1246,17,3,24804,666,4,31,2011,179,7
643,168,8,9997,508,3,28,2015,121,4
1096,237,10,25134,538,9,8,2006,111,3
678,111,10,16500,154,3,8,2019,130,1
1276,156,7,22636,318,1,24,2018,49,1
709,108,3,27474,166,4,35,2002,186,1
2575,60,7,17023,628,7,43,2006,49,6
2032,416,8,8806,566,6,45,2007,83,2
2932,332,2,20071,222,3,45,2005,140,2
1202,4,8,25461,88,8,42,2007,78,1
2808,296,8,29829,112,5,33,2006,1,2
663,445,6,15033,432,4,49,2007,35,7
2643,273,4,10200,226,8,49,2017,115,7
1435,281,1,6467,336,5,43,2002,43,5
53,404,2,28453,629,8,17,2015,101,7
1666,169,5,25500,169,9,32,2018,90,7
965,204,6,12444,578,4,22,2005,13,2
2714,397,3,6981,265,3,29,2015,190,3
2719,416,2,10307,297,1,32,2009,199,5
182,329,7,22051,570,3,12,2013,4,3
2637,425,8,15981,389,6,18,2016,183,2
47,162,10,6693,393,3,21,2001,29,1
2800,194,5,17470,151,4,45,2020,159,2
1373,294,1,29150,365,8,39,2003,42,1
1003,212,6,26272,278,5,45,2009,63,2
1653,354,4,17577,570,9,36,2013,157,1
1933,27,5,25684,104,10,20,2013,66,7
877,368,5,15780,344,8,17,2015,121,7
265,45,9,28846,269,1,1,2005,185,7
536,65,4,107,135,5,44,2011,198,2
2833,399,1,24961,221,1,17,2015,128,6
2249,235,7,4098,619,3,35,2009,184,3
315,279,9,6564,617,5,1,2016,137,6
478,96,2,22465,595,2,47,2001,155,5
2826,233,7,19293,693,4,1,2009,192,7
2275,113,4,22476,517,10,7,2001,63,3
2732,44,1,21144,248,8,23,2013,140,4
127,395,4,8667,575,10,45,2019,182,1
2122,17,7,16982,213,6,13,2009,102,7
2628,327,6,3392,671,3,22,2003,127,5
644,366,5,21192,104,4,9,2009,131,3
314,421,4,5443,497,1,4,2008,188,5
2595,13,7,25343,659,5,23,2000,70,4
2149,308,1,26258,244,10,9,2021,4,4
2700,401,2,16845,593,9,26,2005,9,1
1306,1,7,16442,622,9,23,2007,44,7
559,87,4,8588,123,4,2,2006,168,4
2554,348,9,8760,382,6,11,2003,45,6
2562,296,10,21530,427,10,47,2000,198,6
258,389,10,12345,617,6,17,2008,32,4
627,407,4,19717,115,6,19,2000,8,6
1265,169,4,4319,337,10,32,2013,78,7
2498,49,6,4684,123,2,21,2010,181,1
1392,159,4,29128,551,5,4,2010,33,4
178,206,2,4007,453,2,32,2019,142,3
1752,411,10,20763,561,1,20,2021,69,4
688,73,6,2491,545,6,21,2018,139,3
406,211,8,4043,613,1,13,2010,190,6
2968,306,8,11401,250,6,40,2021,67,4
1250,363,7,21555,108,2,19,2017,66,7
754,413,3,23432,483,7,7,2021,167,2
1894,386,1,29727,203,7,26,2013,110,1
1155,70,4,11625,185,7,19,2013,195,3
849,207,8,17621,436,3,41,2021,11,1
135,316,10,24719,624,10,26,2003,163,4
2859,340,3,5842,492,2,17,2019,63,7
976,339,7,407,426,2,14,2017,80,6
2586,448,5,15390,635,9,13,2001,199,4
2756,367,6,18054,382,10,46,2001,125,4
1045,147,6,20603,135,8,32,2020,151,2
974,331,10,1981,136,9,40,2000,122,5
2899,2,8,5713,483,6,28,2008,76,3
2435,401,3,11122,106,5,19,2015,162,3
48,98,10,25784,681,4,46,2015,189,3
690,306,7,25226,181,10,15,2012,106,4
258,41,6,15334,471,6,4,2020,176,1
608,232,6,11367,413,1,6,2018,183,6
2842,295,7,18261,370,8,14,2007,177,7
2544,353,2,21220,627,9,12,2015,164,1
287,339,10,8941,543,3,30,2000,78,4
2028,345,8,5725,481,7,9,2007,177,3
1295,127,6,25540,413,8,20,2003,44,4
1377,337,7,4959,626,1,4,2004,96,6
8,33,9,26096,577,10,21,2019,16,5
482,162,3,6590,649,8,18,2006,94,5
2327,139,10,12582,590,10,44,2011,129,5
989,175,5,10719,164,7,13,2000,31,6
2878,44,7,16113,429,5,25,2001,127,4
2839,412,6,8305,346,5,3,2008,62,6
1726,142,5,25163,425,9,31,2002,197,7
796,274,8,15424,570,9,40,2008,125,1
2317,104,7,28574,592,2,49,2011,185,2
1122,67,4,26031,238,10,27,2013,124,5
2059,246,7,7604,557,6,22,2008,41,4
1526,306,10,25160,582,8,1,2002,94,6
1346,306,6,992,246,9,49,2021,3,7
1960,117,8,27872,153,2,36,2005,98,3
2243,163,5,27050,591,7,41,2015,134,2
2773,394,6,28840,198,4,46,2017,109,2
668,232,1,20542,375,9,37,2003,94,6
1194,177,1,17722,614,9,36,2005,49,7
71,24,8,5599,684,2,45,2019,154,4
753,229,10,16135,441,4,44,2000,38,3
884,224,3,1315,531,1,43,2015,32,3
1531,204,2,5052,232,9,7,2010,97,2
183,185,4,6894,385,4,50,2013,108,3
523,38,9,8735,393,10,29,2005,87,1
2506,450,3,8108,700,5,40,2013,109,6
762,281,3,8053,416,8,20,2007,40,1
2331,14,8,29240,429,9,48,2017,149,1
1970,115,2,18789,493,3,36,2017,173,6
2588,7,8,19900,584,8,22,2020,126,1
328,15,4,17348,171,4,44,2015,123,1
1009,20,2,15816,625,10,38,2017,2,3
238,188,5,11896,129,3,35,2016,160,3
1688,79,4,22021,596,1,2,2012,176,7
468,374,5,5835,595,2,12,2021,88,1
1137,249,7,7439,631,5,31,2015,74,1
987,89,6,12246,126,7,24,2021,69,5
35,227,5,19262,232,2,14,2020,6,7
2134,189,2,1273,332,2,5,2004,109,5
351,238,2,1760,310,1,3,2009,193,6
1498,358,5,3897,433,2,37,2014,186,1
451,87,4,4642,580,7,1,2011,98,1
283,122,7,1017,367,5,30,2000,76,1
2614,99,8,10368,599,9,22,2017,75,1
1541,167,8,12525,485,3,1,2003,59,5
1675,270,5,22232,493,3,6,2016,36,1
2002,402,6,19139,555,4,39,2010,43,2
2690,367,9,18985,422,7,16,2016,33,5
2444,86,5,25214,565,7,18,2008,80,4
1392,436,1,6779,100,10,11,2003,131,3
443,99,5,5824,172,1,7,2016,102,6
1656,198,3,24581,483,5,16,2015,112,7
701,108,10,2596,414,8,50,2011,21,2
2572,187,2,5736,446,7,4,2013,100,1
1706,213,10,6042,167,9,8,2000,108,5
339,186,6,14011,155,10,9,2007,121,3
1263,256,8,15684,641,7,41,2017,91,6
492,263,5,26959,460,5,48,2003,88,1
1154,424,6,27807,498,6,2,2011,101,3
2315,254,6,11657,194,9,1,2002,92,3
486,220,10,23460,249,10,42,2021,75,3
2031,47,10,24064,668,5,10,2019,69,3
947,125,3,10844,252,6,6,2019,175,3
564,376,2,29704,176,7,29,2019,155,2
184,214,2,16570,572,9,37,2003,54,1
492,357,3,9518,137,3,38,2014,152,5
1108,315,8,22128,593,8,31,2001,132,1
2279,229,10,9377,635,9,45,2017,162,3
1530,410,10,20795,120,5,29,2019,35,7
2753,110,8,20437,696,8,36,2015,54,1
2985,181,9,2685,173,10,23,2017,138,5
1389,80,4,24757,568,3,5,2003,121,7
2944,248,4,17668,225,10,28,2020,94,1
1949,47,8,23320,688,1,17,2005,55,6
806,125,3,2319,215,3,39,2013,185,6
1567,179,6,23821,104,1,38,2002,17,1
670,323,4,25867,251,7,46,2018,188,3
32,436,2,12816,211,4,24,2011,165,5
161,5,8,7838,456,5,6,2015,66,1
1363,8,3,22503,381,8,15,2006,154,6
1857,396,6,29153,128,3,44,2005,27,7
1872,405,9,8801,618,8,1,2008,80,7
1669,147,8,7448,210,1,14,2002,190,3
2448,219,2,7322,454,10,43,2006,13,6
92,435,1,19981,287,3,3,2005,91,7
971,181,5,3521,251,8,23,2019,115,7
2041,196,2,24026,583,9,43,2010,53,5
464,296,9,22939,125,8,31,2007,105,6
2485,76,2,28753,388,1,11,2009,78,4
2569,215,7,19823,219,2,35,2006,181,4
2030,236,7,13999,256,5,21,2005,146,1
1581,248,2,13000,179,4,4,2007,177,3
1318,305,7,21972,159,6,3,2007,107,2
487,121,9,7678,395,10,7,2000,77,3
1947,102,5,5750,313,3,30,2014,45,3
1424,303,2,15213,321,10,45,2004,74,1
476,75,9,4985,143,1,39,2018,73,5
309,383,3,23474,410,4,5,2010,33,7
1303,264,10,18419,157,5,1,2002,143,1
454,241,5,10757,654,1,14,2020,106,7
888,320,4,28120,83,10,44,2016,192,4
1645,368,4,5925,568,7,48,2018,179,5
1975,187,2,9087,323,3,12,2015,87,6
2505,6,10,6312,197,7,8,2010,154,5
460,5,8,4675,500,2,15,2000,26,1
617,158,9,9439,453,8,20,2005,162,4
2797,105,2,14512,663,3,12,2007,159,7
2761,164,3,1049,443,7,50,2010,163,4
1800,280,9,1301,442,3,50,2005,76,4
2559,148,1,17604,332,6,23,2019,15,5
2575,186,10,9767,403,6,6,2010,56,3
54,113,2,23636,615,8,31,2012,30,5
1957,179,3,21601,192,6,40,2020,125,5
188,308,10,29082,118,9,24,2018,138,3
1852,336,4,28205,571,5,44,2018,19,4
2017,396,4,16073,313,9,42,2019,96,4
2499,77,8,4757,349,8,22,2008,193,5
868,285,8,8690,107,3,18,2013,7,4
248,13,2,14913,334,5,34,2006,39,5
2840,129,1,25860,521,9,43,2010,186,6
2489,182,1,5279,236,1,6,2019,28,2
2259,304,6,13792,498,10,35,2000,34,4
2169,413,1,26970,213,5,40,2005,117,5
1924,387,1,6288,118,1,17,2016,10,5
1178,147,9,24482,139,5,10,2005,37,3
801,56,7,21224,617,4,24,2003,21,3
1924,14,4,11626,293,8,44,2007,130,6
235,107,9,26997,398,4,46,2005,31,7
2311,77,10,12637,650,5,38,2014,32,3
1220,433,8,2039,570,2,25,2010,23,6
366,221,8,25712,351,8,7,2010,28,3
919,267,5,24741,550,2,47,2005,127,3
413,31,3,18094,157,7,31,2010,72,1
2713,113,9,1358,455,5,40,2006,25,3
2919,282,4,17552,575,8,6,2001,27,7
1287,98,8,29435,338,8,13,2019,38,6
900,111,8,26192,624,8,8,2007,178,2
199,357,3,23484,583,1,47,2002,36,3
2511,410,8,14622,451,4,42,2018,131,6
1310,91,2,7342,96,7,5,2006,168,7
478,148,10,15164,634,7,31,2013,24,2
1689,48,2,21908,445,8,4,2013,87,5
2586,208,4,26356,209,3,9,2008,187,3
396,250,7,2385,227,7,48,2003,117,4
2567,2,4,11328,165,4,40,2021,64,3
608,173,8,16627,591,3,10,2001,101,3
79,270,3,22944,552,8,49,2021,175,4
2195,85,6,16299,482,4,6,2015,91,1
2248,427,2,9513,590,2,8,2008,140,6
344,18,6,27048,174,1,18,2006,147,4
1247,1,2,7079,331,9,11,2008,127,6
2299,285,5,16762,467,8,28,2018,20,4
2293,30,5,10097,553,4,26,2017,156,5
1985,210,2,19911,85,5,21,2012,80,7
2141,383,6,18712,532,5,42,2016,46,5
2907,214,3,26046,595,3,18,2005,125,6
2599,8,8,23206,369,2,47,2001,77,7
1097,19,8,17212,696,2,38,2011,57,7
1638,130,8,25554,505,2,19,2010,139,7
1880,103,3,7943,432,5,13,2002,137,6
2163,290,3,7395,484,5,20,2020,89,3
1499,140,9,26328,521,8,33,2015,171,5
693,245,7,2115,560,8,25,2017,85,2
2835,240,9,14594,649,5,41,2009,148,3
662,445,7,8404,638,8,15,2018,165,5
303,142,7,27368,586,8,1,2000,148,1
1794,90,9,27236,189,5,35,2004,8,5
1311,361,6,2765,659,7,11,2001,152,3
890,4,9,19309,488,8,5,2013,24,6
2661,245,1,8622,223,7,26,2019,78,1
649,210,5,8927,295,10,9,2007,33,1
946,1,8,2394,81,7,7,2019,179,5
2072,322,5,17931,537,2,40,2005,122,5
1592,432,5,16962,457,8,40,2004,109,7
156,296,4,7336,192,6,35,2006,143,1
470,156,5,15368,662,5,15,2009,67,4
363,171,4,12545,522,2,9,2000,10,4
2556,59,9,1920,333,2,42,2020,167,7
2232,8,8,27440,363,8,45,2003,69,7
2028,196,7,15226,353,10,2,2020,121,2
110,59,10,7067,392,10,8,2019,45,2
2924,371,5,25032,378,1,37,2015,40,2
74,450,2,13147,193,1,40,2021,172,6
1968,226,8,14948,369,1,18,2010,69,4
961,421,9,23591,301,2,11,2010,198,7
225,314,7,16173,678,10,7,2006,71,5
2265,217,8,29068,416,8,49,2009,178,5
1968,189,5,15838,381,5,36,2011,6,3
914,209,9,10992,223,9,48,2019,124,2
86,323,1,3684,192,7,28,2000,121,1
1709,9,7,3401,203,6,10,2013,34,3
344,243,2,5752,102,8,12,2011,21,4
494,426,5,11405,267,10,28,2002,194,2
2649,309,8,9287,523,1,48,2002,62,1
2088,1,3,15590,577,5,14,2020,120,3
2394,219,7,12191,486,1,17,2011,161,5
62,134,7,14066,160,4,19,2014,48,6
605,125,4,29702,589,6,26,2011,131,2
2654,178,2,2365,422,5,41,2007,113,5
2153,78,4,27027,593,5,5,2011,119,7
701,79,1,17342,167,9,45,2011,31,3
1487,154,6,24982,656,9,42,2004,103,3
2838,430,10,13659,338,6,30,2020,154,7
2681,162,6,27596,516,6,13,2000,80,5
759,385,9,9860,147,6,19,2008,173,3
263,303,7,7507,656,9,48,2002,3,6
671,439,8,4715,231,8,37,2007,91,3
473,73,3,29895,617,9,25,2001,37,7
2278,155,5,8406,335,5,27,2019,92,6
2482,264,5,27695,343,2,40,2010,61,6
1833,240,5,2960,254,4,45,2018,198,6
1973,248,3,12523,170,9,12,2019,69,7
1075,335,4,3892,358,7,29,2021,186,3
1002,137,6,11019,600,8,15,2008,119,1
332,307,10,28665,400,8,10,2002,81,1
2237,117,4,23435,113,7,30,2003,119,5
1100,182,3,2752,105,9,19,2021,149,3
1902,233,10,8620,465,3,47,2021,82,7
2547,109,2,12383,561,8,15,2005,166,4
2957,224,4,26030,124,9,27,2009,180,5
2777,396,2,5861,542,8,12,2010,184,3
2825,412,10,5132,318,1,46,2009,175,3
1049,65,9,16018,415,8,14,2001,130,1
1736,255,10,20453,319,5,26,2006,9,7
1856,325,7,24860,137,5,29,2011,94,2
1340,350,3,15938,93,8,2,2005,174,3
1269,45,4,28335,290,5,15,2019,158,2
871,343,3,20987,247,2,26,2014,12,3
557,23,8,5652,453,8,25,2017,108,2
1944,239,7,24504,508,5,44,2007,30,3
2586,119,9,28017,611,2,6,2008,60,6
2980,331,6,24110,662,10,43,2005,178,7
2569,240,9,2953,659,2,8,2013,141,3
2696,302,2,16701,494,4,2,2021,10,6
2008,341,9,20799,215,6,27,2003,188,2
1832,297,4,17522,510,8,42,2019,155,6
1114,21,9,29456,229,5,1,2020,126,3
1088,250,7,13623,487,9,34,2002,54,4
2678,158,1,27079,318,5,44,2018,86,3
2253,372,2,7635,315,1,17,2015,91,3
2368,394,4,4168,683,5,17,2021,128,2
2524,166,1,25350,562,3,4,2002,180,5
1300,78,7,19560,194,3,9,2021,71,2
2902,363,5,18717,325,10,25,2014,169,4
2601,343,10,29348,567,8,49,2003,69,6
73,393,7,16089,549,9,5,2021,121,1
20,33,9,23764,226,3,34,2003,186,2
1784,159,6,2992,172,8,34,2014,170,2
1655,50,10,3997,135,10,46,2011,153,4
359,238,1,7324,353,10,6,2013,15,2
1604,446,9,4387,474,8,38,2019,117,3
316,377,1,6765,421,2,27,2008,52,1
1277,97,7,29822,173,2,46,2005,120,7
2769,65,9,3100,435,4,31,2014,115,1
507,118,7,23695,507,10,10,2006,184,3
2743,325,3,14616,136,6,46,2017,78,2
793,308,6,1910,263,6,11,2012,139,4
2514,308,10,23226,331,5,22,2015,148,2
350,273,6,19617,188,4,38,2009,23,4
1177,380,8,21469,252,7,18,2005,79,7
1643,48,8,13243,296,9,22,2021,166,6
722,85,7,21627,292,4,8,2017,90,3
2478,128,3,3879,429,9,43,2016,78,2
315,133,10,11530,266,8,40,2005,87,7
2594,184,10,5634,147,6,49,2008,14,2
2626,167,4,11848,216,1,22,2001,65,7
722,288,8,15795,611,6,38,2002,117,2
1310,84,1,28086,609,8,4,2013,34,2
918,161,2,29465,551,3,22,2021,116,1
2166,312,10,29506,400,9,34,2005,61,6
798,269,9,25925,570,3,13,2014,39,7
388,182,3,24811,443,9,16,2013,131,5
2410,136,4,3396,202,3,9,2002,10,4
2451,304,9,21607,83,8,47,2009,151,2
1851,294,5,11800,118,6,39,2007,76,3
1055,279,4,2349,535,10,4,2014,133,2
2178,213,4,5732,575,10,14,2001,46,1
2124,450,5,3304,111,10,39,2017,35,5
2443,185,10,8652,446,7,30,2011,104,7
113,88,2,3350,80,1,24,2015,149,7
2026,412,1,27893,385,10,25,2011,121,5
215,27,2,14608,279,6,10,2010,76,6
916,243,10,7629,241,7,24,2014,57,5
1863,79,9,23136,205,8,45,2016,178,5
2323,112,3,19253,639,4,10,2020,176,7
1099,374,6,15885,399,1,32,2018,169,5
2044,239,1,11193,630,7,44,2005,143,2
729,184,6,17058,350,2,16,2008,183,1
2838,44,9,2300,113,9,32,2002,95,5
2667,393,10,21487,199,10,50,2015,98,7
2309,247,9,28655,382,5,36,2016,104,2
1125,436,3,27106,502,4,5,2005,176,7
1573,350,4,17023,100,10,24,2000,60,7
1329,105,5,19457,573,1,1,2021,191,4
2926,149,8,18972,661,3,29,2020,112,4
525,444,5,5432,597,7,9,2012,21,7
453,183,3,28540,568,4,47,2007,85,2
2100,159,7,18800,489,8,32,2013,97,2
1705,126,6,24355,549,6,7,2005,114,7
2405,230,8,7045,442,10,37,2003,52,1
2313,88,2,8099,585,1,44,2021,60,7
670,91,5,21750,344,4,29,2010,15,5
1097,131,3,14851,559,4,38,2016,27,2
2964,101,5,735,599,10,21,2014,144,7
864,243,10,21599,613,2,48,2017,14,4
1325,204,7,6468,537,3,15,2008,184,4
1150,429,5,20332,492,8,47,2005,7,1
255,245,9,20222,487,4,9,2009,83,1
1108,425,8,9169,129,9,47,2016,170,6
2021,372,7,6162,110,6,13,2010,121,2
1500,196,5,14536,194,7,31,2011,168,7
1661,226,9,7578,293,7,30,2001,51,1
1224,141,3,27050,532,10,48,2001,139,2
2847,449,1,29988,625,9,39,2001,74,2
1443,73,5,15161,92,7,4,2015,178,6
2218,12,3,4342,204,5,12,2003,190,2
2183,349,3,29888,267,5,6,2019,138,1
2740,137,5,24232,471,10,24,2017,157,7
498,212,10,28080,555,1,36,2013,2,7
96,310,4,16015,297,10,47,2001,165,5
1830,163,8,3337,318,7,28,2020,197,1
2621,339,10,11043,356,2,31,2002,63,7
1928,393,1,26069,123,8,7,2018,120,1
1009,287,8,23500,272,5,25,2016,160,3
1343,4,3,29127,182,2,42,2019,79,5
2507,433,3,10917,140,7,11,2021,2,4
2405,195,10,10967,555,6,31,2021,8,4
1766,285,3,11691,459,10,19,2006,18,7
2826,32,1,869,678,6,3,2019,56,6
801,427,1,26823,81,1,14,2021,109,1
2539,340,7,377,661,8,7,2009,83,5
2804,276,8,23541,526,9,40,2020,153,2
1798,202,9,12584,493,5,17,2011,36,1
2047,228,1,6458,196,7,39,2011,141,3
351,101,2,29313,651,5,48,2018,101,6
189,394,9,29956,509,9,20,2000,140,2
158,213,6,9065,304,10,37,2014,58,1
1229,259,1,22561,221,3,29,2021,90,4
603,312,4,23829,577,10,38,2008,182,6
618,217,10,2165,567,9,16,2008,182,3
2708,402,10,7148,202,3,31,2021,184,2
928,202,3,7397,317,8,25,2004,92,2
2421,242,7,13807,506,9,47,2007,6,3
304,349,6,568,349,1,18,2001,64,2
258,243,6,8005,243,2,31,2013,126,5
2956,124,7,26074,401,2,17,2016,100,5
1060,326,7,14889,127,10,50,2006,140,5
1519,41,8,2569,686,1,44,2002,105,2
737,123,8,490,473,8,36,2006,152,7
575,380,1,875,372,4,18,2019,96,6
774,445,1,8642,696,9,39,2001,97,3
1516,228,1,26379,636,6,44,2003,37,1
1837,302,2,4169,309,2,15,2020,159,5
1245,69,5,1136,215,9,5,2018,74,2
946,409,1,24032,465,7,49,2011,47,5
2381,340,6,16560,632,9,2,2005,128,2
1038,336,1,11737,215,7,18,2007,168,2
932,302,10,20421,264,6,22,2017,114,1
2092,445,3,10106,697,9,40,2013,148,1
703,191,2,9001,516,4,48,2002,21,7
2980,125,10,10576,254,5,5,2019,177,2
2729,81,2,14291,233,8,25,2016,179,3
1016,291,9,18763,327,4,20,2006,55,6
1806,266,2,14157,444,2,3,2017,87,1
1292,209,2,21333,126,6,26,2015,11,4
1332,132,6,5657,420,4,15,2014,141,6
1597,377,9,813,117,10,35,2015,182,4
2238,7,7,8749,610,8,38,2018,195,2
1247,130,6,23375,177,3,1,2000,113,7
2767,371,6,28031,387,4,18,2011,45,1
939,403,3,8239,162,2,45,2000,191,5
1585,350,5,24561,190,8,6,2018,22,7
2197,33,8,28658,263,6,12,2000,128,3
713,300,1,16023,248,10,24,2017,29,7
2640,92,2,5627,185,4,30,2007,70,7
2704,238,2,27453,146,6,2,2009,151,4
1436,430,9,4730,87,5,21,2018,115,1
160,362,6,2541,450,8,14,2006,185,7
1862,298,1,28798,94,3,10,2000,62,6
1862,44,5,2768,672,3,1,2017,158,4
2240,84,5,14151,578,2,12,2017,33,3
153,263,9,19598,266,5,28,2004,25,6
1860,368,5,22206,658,6,5,2005,195,5
2420,448,2,29036,578,1,25,2021,190,6
1327,328,6,1371,82,4,15,2010,196,4
2009,38,10,22049,366,3,2,2018,90,2
1091,249,10,15098,148,6,2,2020,117,5
902,425,7,12337,143,1,29,2000,197,4
1262,423,6,5269,103,5,27,2010,44,2
2736,299,8,5527,202,8,27,2014,94,3
72,221,8,29751,154,4,31,2021,71,7
2758,223,3,10289,290,2,46,2008,199,1
1294,390,8,11056,460,3,29,2003,74,7
2299,237,7,4715,213,2,9,2010,25,3
2566,195,5,7176,661,8,19,2002,172,2
1204,379,8,11286,563,4,16,2004,33,6
1733,404,10,19710,516,6,13,2006,180,3
1922,367,3,3060,304,9,49,2014,121,5
661,152,7,29003,138,2,7,2018,172,2
1442,54,2,14724,685,9,35,2014,168,5
1892,83,8,29104,658,10,39,2007,72,6
1297,100,4,20919,626,7,50,2021,169,6
941,381,9,5781,271,3,9,2006,190,3
2740,323,3,28031,690,2,2,2018,192,3
2130,249,3,493,269,6,6,2005,179,2
2567,280,1,8375,142,6,11,2000,195,3
862,10,10,2578,161,3,49,2000,82,7
682,132,3,17073,153,5,5,2001,14,4
2648,60,7,9106,434,4,35,2009,7,4
2295,230,9,21388,401,6,32,2016,141,6
2872,132,2,3530,563,7,45,2001,66,1
1431,35,4,12557,256,6,33,2016,33,3
2508,117,3,11176,201,9,42,2019,65,7
88,425,3,18166,604,3,44,2012,131,7
2980,360,4,26950,322,7,5,2002,33,2
2181,265,2,18002,672,4,45,2008,112,6
1099,407,8,7947,268,6,40,2016,111,4
735,251,2,1284,337,6,20,2002,197,5
1963,407,1,27234,365,9,50,2021,59,5
1515,343,10,29598,89,5,29,2015,188,2
750,402,10,5691,135,2,19,2020,153,5
2361,17,5,23310,214,2,25,2015,107,2
344,195,7,24568,269,10,20,2008,88,3
1461,106,2,26113,124,10,5,2002,83,4
1532,115,10,1667,301,6,40,2002,92,2
412,208,10,13068,423,8,2,2008,111,3
1277,272,5,28306,509,8,19,2021,189,1
2168,89,2,12353,597,3,41,2011,68,4
2637,116,7,20145,212,5,45,2018,66,6
436,401,8,20467,285,1,7,2000,83,4
447,42,3,7105,487,7,22,2010,178,4
2422,399,5,23331,362,5,16,2018,44,7
650,410,8,17057,375,3,37,2002,154,5
1873,375,1,12915,665,10,1,2020,94,6
1603,58,8,11501,587,1,9,2013,133,3
1250,178,9,28482,527,6,21,2002,22,7
227,425,6,16166,87,5,47,2003,54,6
1564,141,7,25111,84,1,41,2009,167,2
2444,115,4,8521,664,9,31,2018,79,5
1797,363,3,17107,528,9,6,2003,25,1
2529,385,4,28108,259,7,12,2004,4,6
2210,242,2,5859,535,1,44,2020,74,3
636,149,3,16383,480,7,42,2002,54,3
1802,223,3,6801,676,5,4,2009,178,1
1992,32,8,19768,177,6,15,2021,117,5
738,41,4,10966,209,8,47,2013,63,2
1096,444,9,6192,264,4,2,2019,154,4
2179,431,5,19118,281,9,4,2010,163,4
564,155,3,14680,198,3,16,2005,38,4
2600,167,9,14470,444,5,2,2002,113,5
2747,389,5,11263,474,10,14,2000,109,1
1758,246,8,16376,323,2,47,2016,7,6
2016,255,7,6963,655,2,25,2017,138,7
2750,331,1,4185,386,2,15,2006,67,4
1972,193,1,13353,197,9,31,2001,151,4
239,177,9,21533,375,6,37,2000,113,6
384,177,9,21900,610,9,20,2017,62,2
2528,62,3,15329,674,4,16,2003,32,7
2460,258,9,1065,446,2,43,2015,77,7
216,367,6,29851,525,7,18,2016,3,6
2112,190,1,27846,629,1,31,2013,195,7
137,338,7,6936,332,4,37,2014,125,2
2607,174,2,10644,273,2,24,2010,33,7
1712,87,9,6811,673,2,36,2013,186,5
1329,76,9,17696,658,10,49,2007,39,2
2478,343,6,2268,169,4,45,2005,199,1
1299,316,7,24441,522,10,21,2016,120,4
542,229,7,5362,683,2,7,2015,195,2
2766,4,10,16498,620,2,28,2017,19,3
